clase,secuencia_dedos_centrales_left,secuencia_dedos_centrales_right,pixel_left_00_00,pixel_left_00_01,pixel_left_00_02,pixel_left_00_03,pixel_left_00_04,pixel_left_00_05,pixel_left_00_06,pixel_left_00_07,pixel_left_00_08,pixel_left_00_09,pixel_left_00_10,pixel_left_00_11,pixel_left_00_12,pixel_left_00_13,pixel_left_00_14,pixel_left_00_15,pixel_left_00_16,pixel_left_00_17,pixel_left_00_18,pixel_left_00_19,pixel_left_01_00,pixel_left_01_01,pixel_left_01_02,pixel_left_01_03,pixel_left_01_04,pixel_left_01_05,pixel_left_01_06,pixel_left_01_07,pixel_left_01_08,pixel_left_01_09,pixel_left_01_10,pixel_left_01_11,pixel_left_01_12,pixel_left_01_13,pixel_left_01_14,pixel_left_01_15,pixel_left_01_16,pixel_left_01_17,pixel_left_01_18,pixel_left_01_19,pixel_left_02_00,pixel_left_02_01,pixel_left_02_02,pixel_left_02_03,pixel_left_02_04,pixel_left_02_05,pixel_left_02_06,pixel_left_02_07,pixel_left_02_08,pixel_left_02_09,pixel_left_02_10,pixel_left_02_11,pixel_left_02_12,pixel_left_02_13,pixel_left_02_14,pixel_left_02_15,pixel_left_02_16,pixel_left_02_17,pixel_left_02_18,pixel_left_02_19,pixel_left_03_00,pixel_left_03_01,pixel_left_03_02,pixel_left_03_03,pixel_left_03_04,pixel_left_03_05,pixel_left_03_06,pixel_left_03_07,pixel_left_03_08,pixel_left_03_09,pixel_left_03_10,pixel_left_03_11,pixel_left_03_12,pixel_left_03_13,pixel_left_03_14,pixel_left_03_15,pixel_left_03_16,pixel_left_03_17,pixel_left_03_18,pixel_left_03_19,pixel_left_04_00,pixel_left_04_01,pixel_left_04_02,pixel_left_04_03,pixel_left_04_04,pixel_left_04_05,pixel_left_04_06,pixel_left_04_07,pixel_left_04_08,pixel_left_04_09,pixel_left_04_10,pixel_left_04_11,pixel_left_04_12,pixel_left_04_13,pixel_left_04_14,pixel_left_04_15,pixel_left_04_16,pixel_left_04_17,pixel_left_04_18,pixel_left_04_19,pixel_left_05_00,pixel_left_05_01,pixel_left_05_02,pixel_left_05_03,pixel_left_05_04,pixel_left_05_05,pixel_left_05_06,pixel_left_05_07,pixel_left_05_08,pixel_left_05_09,pixel_left_05_10,pixel_left_05_11,pixel_left_05_12,pixel_left_05_13,pixel_left_05_14,pixel_left_05_15,pixel_left_05_16,pixel_left_05_17,pixel_left_05_18,pixel_left_05_19,pixel_left_06_00,pixel_left_06_01,pixel_left_06_02,pixel_left_06_03,pixel_left_06_04,pixel_left_06_05,pixel_left_06_06,pixel_left_06_07,pixel_left_06_08,pixel_left_06_09,pixel_left_06_10,pixel_left_06_11,pixel_left_06_12,pixel_left_06_13,pixel_left_06_14,pixel_left_06_15,pixel_left_06_16,pixel_left_06_17,pixel_left_06_18,pixel_left_06_19,pixel_left_07_00,pixel_left_07_01,pixel_left_07_02,pixel_left_07_03,pixel_left_07_04,pixel_left_07_05,pixel_left_07_06,pixel_left_07_07,pixel_left_07_08,pixel_left_07_09,pixel_left_07_10,pixel_left_07_11,pixel_left_07_12,pixel_left_07_13,pixel_left_07_14,pixel_left_07_15,pixel_left_07_16,pixel_left_07_17,pixel_left_07_18,pixel_left_07_19,pixel_left_08_00,pixel_left_08_01,pixel_left_08_02,pixel_left_08_03,pixel_left_08_04,pixel_left_08_05,pixel_left_08_06,pixel_left_08_07,pixel_left_08_08,pixel_left_08_09,pixel_left_08_10,pixel_left_08_11,pixel_left_08_12,pixel_left_08_13,pixel_left_08_14,pixel_left_08_15,pixel_left_08_16,pixel_left_08_17,pixel_left_08_18,pixel_left_08_19,pixel_left_09_00,pixel_left_09_01,pixel_left_09_02,pixel_left_09_03,pixel_left_09_04,pixel_left_09_05,pixel_left_09_06,pixel_left_09_07,pixel_left_09_08,pixel_left_09_09,pixel_left_09_10,pixel_left_09_11,pixel_left_09_12,pixel_left_09_13,pixel_left_09_14,pixel_left_09_15,pixel_left_09_16,pixel_left_09_17,pixel_left_09_18,pixel_left_09_19,pixel_left_10_00,pixel_left_10_01,pixel_left_10_02,pixel_left_10_03,pixel_left_10_04,pixel_left_10_05,pixel_left_10_06,pixel_left_10_07,pixel_left_10_08,pixel_left_10_09,pixel_left_10_10,pixel_left_10_11,pixel_left_10_12,pixel_left_10_13,pixel_left_10_14,pixel_left_10_15,pixel_left_10_16,pixel_left_10_17,pixel_left_10_18,pixel_left_10_19,pixel_left_11_00,pixel_left_11_01,pixel_left_11_02,pixel_left_11_03,pixel_left_11_04,pixel_left_11_05,pixel_left_11_06,pixel_left_11_07,pixel_left_11_08,pixel_left_11_09,pixel_left_11_10,pixel_left_11_11,pixel_left_11_12,pixel_left_11_13,pixel_left_11_14,pixel_left_11_15,pixel_left_11_16,pixel_left_11_17,pixel_left_11_18,pixel_left_11_19,pixel_left_12_00,pixel_left_12_01,pixel_left_12_02,pixel_left_12_03,pixel_left_12_04,pixel_left_12_05,pixel_left_12_06,pixel_left_12_07,pixel_left_12_08,pixel_left_12_09,pixel_left_12_10,pixel_left_12_11,pixel_left_12_12,pixel_left_12_13,pixel_left_12_14,pixel_left_12_15,pixel_left_12_16,pixel_left_12_17,pixel_left_12_18,pixel_left_12_19,pixel_left_13_00,pixel_left_13_01,pixel_left_13_02,pixel_left_13_03,pixel_left_13_04,pixel_left_13_05,pixel_left_13_06,pixel_left_13_07,pixel_left_13_08,pixel_left_13_09,pixel_left_13_10,pixel_left_13_11,pixel_left_13_12,pixel_left_13_13,pixel_left_13_14,pixel_left_13_15,pixel_left_13_16,pixel_left_13_17,pixel_left_13_18,pixel_left_13_19,pixel_left_14_00,pixel_left_14_01,pixel_left_14_02,pixel_left_14_03,pixel_left_14_04,pixel_left_14_05,pixel_left_14_06,pixel_left_14_07,pixel_left_14_08,pixel_left_14_09,pixel_left_14_10,pixel_left_14_11,pixel_left_14_12,pixel_left_14_13,pixel_left_14_14,pixel_left_14_15,pixel_left_14_16,pixel_left_14_17,pixel_left_14_18,pixel_left_14_19,pixel_left_15_00,pixel_left_15_01,pixel_left_15_02,pixel_left_15_03,pixel_left_15_04,pixel_left_15_05,pixel_left_15_06,pixel_left_15_07,pixel_left_15_08,pixel_left_15_09,pixel_left_15_10,pixel_left_15_11,pixel_left_15_12,pixel_left_15_13,pixel_left_15_14,pixel_left_15_15,pixel_left_15_16,pixel_left_15_17,pixel_left_15_18,pixel_left_15_19,pixel_left_16_00,pixel_left_16_01,pixel_left_16_02,pixel_left_16_03,pixel_left_16_04,pixel_left_16_05,pixel_left_16_06,pixel_left_16_07,pixel_left_16_08,pixel_left_16_09,pixel_left_16_10,pixel_left_16_11,pixel_left_16_12,pixel_left_16_13,pixel_left_16_14,pixel_left_16_15,pixel_left_16_16,pixel_left_16_17,pixel_left_16_18,pixel_left_16_19,pixel_left_17_00,pixel_left_17_01,pixel_left_17_02,pixel_left_17_03,pixel_left_17_04,pixel_left_17_05,pixel_left_17_06,pixel_left_17_07,pixel_left_17_08,pixel_left_17_09,pixel_left_17_10,pixel_left_17_11,pixel_left_17_12,pixel_left_17_13,pixel_left_17_14,pixel_left_17_15,pixel_left_17_16,pixel_left_17_17,pixel_left_17_18,pixel_left_17_19,pixel_left_18_00,pixel_left_18_01,pixel_left_18_02,pixel_left_18_03,pixel_left_18_04,pixel_left_18_05,pixel_left_18_06,pixel_left_18_07,pixel_left_18_08,pixel_left_18_09,pixel_left_18_10,pixel_left_18_11,pixel_left_18_12,pixel_left_18_13,pixel_left_18_14,pixel_left_18_15,pixel_left_18_16,pixel_left_18_17,pixel_left_18_18,pixel_left_18_19,pixel_left_19_00,pixel_left_19_01,pixel_left_19_02,pixel_left_19_03,pixel_left_19_04,pixel_left_19_05,pixel_left_19_06,pixel_left_19_07,pixel_left_19_08,pixel_left_19_09,pixel_left_19_10,pixel_left_19_11,pixel_left_19_12,pixel_left_19_13,pixel_left_19_14,pixel_left_19_15,pixel_left_19_16,pixel_left_19_17,pixel_left_19_18,pixel_left_19_19,pixel_right_00_00,pixel_right_00_01,pixel_right_00_02,pixel_right_00_03,pixel_right_00_04,pixel_right_00_05,pixel_right_00_06,pixel_right_00_07,pixel_right_00_08,pixel_right_00_09,pixel_right_00_10,pixel_right_00_11,pixel_right_00_12,pixel_right_00_13,pixel_right_00_14,pixel_right_00_15,pixel_right_00_16,pixel_right_00_17,pixel_right_00_18,pixel_right_00_19,pixel_right_01_00,pixel_right_01_01,pixel_right_01_02,pixel_right_01_03,pixel_right_01_04,pixel_right_01_05,pixel_right_01_06,pixel_right_01_07,pixel_right_01_08,pixel_right_01_09,pixel_right_01_10,pixel_right_01_11,pixel_right_01_12,pixel_right_01_13,pixel_right_01_14,pixel_right_01_15,pixel_right_01_16,pixel_right_01_17,pixel_right_01_18,pixel_right_01_19,pixel_right_02_00,pixel_right_02_01,pixel_right_02_02,pixel_right_02_03,pixel_right_02_04,pixel_right_02_05,pixel_right_02_06,pixel_right_02_07,pixel_right_02_08,pixel_right_02_09,pixel_right_02_10,pixel_right_02_11,pixel_right_02_12,pixel_right_02_13,pixel_right_02_14,pixel_right_02_15,pixel_right_02_16,pixel_right_02_17,pixel_right_02_18,pixel_right_02_19,pixel_right_03_00,pixel_right_03_01,pixel_right_03_02,pixel_right_03_03,pixel_right_03_04,pixel_right_03_05,pixel_right_03_06,pixel_right_03_07,pixel_right_03_08,pixel_right_03_09,pixel_right_03_10,pixel_right_03_11,pixel_right_03_12,pixel_right_03_13,pixel_right_03_14,pixel_right_03_15,pixel_right_03_16,pixel_right_03_17,pixel_right_03_18,pixel_right_03_19,pixel_right_04_00,pixel_right_04_01,pixel_right_04_02,pixel_right_04_03,pixel_right_04_04,pixel_right_04_05,pixel_right_04_06,pixel_right_04_07,pixel_right_04_08,pixel_right_04_09,pixel_right_04_10,pixel_right_04_11,pixel_right_04_12,pixel_right_04_13,pixel_right_04_14,pixel_right_04_15,pixel_right_04_16,pixel_right_04_17,pixel_right_04_18,pixel_right_04_19,pixel_right_05_00,pixel_right_05_01,pixel_right_05_02,pixel_right_05_03,pixel_right_05_04,pixel_right_05_05,pixel_right_05_06,pixel_right_05_07,pixel_right_05_08,pixel_right_05_09,pixel_right_05_10,pixel_right_05_11,pixel_right_05_12,pixel_right_05_13,pixel_right_05_14,pixel_right_05_15,pixel_right_05_16,pixel_right_05_17,pixel_right_05_18,pixel_right_05_19,pixel_right_06_00,pixel_right_06_01,pixel_right_06_02,pixel_right_06_03,pixel_right_06_04,pixel_right_06_05,pixel_right_06_06,pixel_right_06_07,pixel_right_06_08,pixel_right_06_09,pixel_right_06_10,pixel_right_06_11,pixel_right_06_12,pixel_right_06_13,pixel_right_06_14,pixel_right_06_15,pixel_right_06_16,pixel_right_06_17,pixel_right_06_18,pixel_right_06_19,pixel_right_07_00,pixel_right_07_01,pixel_right_07_02,pixel_right_07_03,pixel_right_07_04,pixel_right_07_05,pixel_right_07_06,pixel_right_07_07,pixel_right_07_08,pixel_right_07_09,pixel_right_07_10,pixel_right_07_11,pixel_right_07_12,pixel_right_07_13,pixel_right_07_14,pixel_right_07_15,pixel_right_07_16,pixel_right_07_17,pixel_right_07_18,pixel_right_07_19,pixel_right_08_00,pixel_right_08_01,pixel_right_08_02,pixel_right_08_03,pixel_right_08_04,pixel_right_08_05,pixel_right_08_06,pixel_right_08_07,pixel_right_08_08,pixel_right_08_09,pixel_right_08_10,pixel_right_08_11,pixel_right_08_12,pixel_right_08_13,pixel_right_08_14,pixel_right_08_15,pixel_right_08_16,pixel_right_08_17,pixel_right_08_18,pixel_right_08_19,pixel_right_09_00,pixel_right_09_01,pixel_right_09_02,pixel_right_09_03,pixel_right_09_04,pixel_right_09_05,pixel_right_09_06,pixel_right_09_07,pixel_right_09_08,pixel_right_09_09,pixel_right_09_10,pixel_right_09_11,pixel_right_09_12,pixel_right_09_13,pixel_right_09_14,pixel_right_09_15,pixel_right_09_16,pixel_right_09_17,pixel_right_09_18,pixel_right_09_19,pixel_right_10_00,pixel_right_10_01,pixel_right_10_02,pixel_right_10_03,pixel_right_10_04,pixel_right_10_05,pixel_right_10_06,pixel_right_10_07,pixel_right_10_08,pixel_right_10_09,pixel_right_10_10,pixel_right_10_11,pixel_right_10_12,pixel_right_10_13,pixel_right_10_14,pixel_right_10_15,pixel_right_10_16,pixel_right_10_17,pixel_right_10_18,pixel_right_10_19,pixel_right_11_00,pixel_right_11_01,pixel_right_11_02,pixel_right_11_03,pixel_right_11_04,pixel_right_11_05,pixel_right_11_06,pixel_right_11_07,pixel_right_11_08,pixel_right_11_09,pixel_right_11_10,pixel_right_11_11,pixel_right_11_12,pixel_right_11_13,pixel_right_11_14,pixel_right_11_15,pixel_right_11_16,pixel_right_11_17,pixel_right_11_18,pixel_right_11_19,pixel_right_12_00,pixel_right_12_01,pixel_right_12_02,pixel_right_12_03,pixel_right_12_04,pixel_right_12_05,pixel_right_12_06,pixel_right_12_07,pixel_right_12_08,pixel_right_12_09,pixel_right_12_10,pixel_right_12_11,pixel_right_12_12,pixel_right_12_13,pixel_right_12_14,pixel_right_12_15,pixel_right_12_16,pixel_right_12_17,pixel_right_12_18,pixel_right_12_19,pixel_right_13_00,pixel_right_13_01,pixel_right_13_02,pixel_right_13_03,pixel_right_13_04,pixel_right_13_05,pixel_right_13_06,pixel_right_13_07,pixel_right_13_08,pixel_right_13_09,pixel_right_13_10,pixel_right_13_11,pixel_right_13_12,pixel_right_13_13,pixel_right_13_14,pixel_right_13_15,pixel_right_13_16,pixel_right_13_17,pixel_right_13_18,pixel_right_13_19,pixel_right_14_00,pixel_right_14_01,pixel_right_14_02,pixel_right_14_03,pixel_right_14_04,pixel_right_14_05,pixel_right_14_06,pixel_right_14_07,pixel_right_14_08,pixel_right_14_09,pixel_right_14_10,pixel_right_14_11,pixel_right_14_12,pixel_right_14_13,pixel_right_14_14,pixel_right_14_15,pixel_right_14_16,pixel_right_14_17,pixel_right_14_18,pixel_right_14_19,pixel_right_15_00,pixel_right_15_01,pixel_right_15_02,pixel_right_15_03,pixel_right_15_04,pixel_right_15_05,pixel_right_15_06,pixel_right_15_07,pixel_right_15_08,pixel_right_15_09,pixel_right_15_10,pixel_right_15_11,pixel_right_15_12,pixel_right_15_13,pixel_right_15_14,pixel_right_15_15,pixel_right_15_16,pixel_right_15_17,pixel_right_15_18,pixel_right_15_19,pixel_right_16_00,pixel_right_16_01,pixel_right_16_02,pixel_right_16_03,pixel_right_16_04,pixel_right_16_05,pixel_right_16_06,pixel_right_16_07,pixel_right_16_08,pixel_right_16_09,pixel_right_16_10,pixel_right_16_11,pixel_right_16_12,pixel_right_16_13,pixel_right_16_14,pixel_right_16_15,pixel_right_16_16,pixel_right_16_17,pixel_right_16_18,pixel_right_16_19,pixel_right_17_00,pixel_right_17_01,pixel_right_17_02,pixel_right_17_03,pixel_right_17_04,pixel_right_17_05,pixel_right_17_06,pixel_right_17_07,pixel_right_17_08,pixel_right_17_09,pixel_right_17_10,pixel_right_17_11,pixel_right_17_12,pixel_right_17_13,pixel_right_17_14,pixel_right_17_15,pixel_right_17_16,pixel_right_17_17,pixel_right_17_18,pixel_right_17_19,pixel_right_18_00,pixel_right_18_01,pixel_right_18_02,pixel_right_18_03,pixel_right_18_04,pixel_right_18_05,pixel_right_18_06,pixel_right_18_07,pixel_right_18_08,pixel_right_18_09,pixel_right_18_10,pixel_right_18_11,pixel_right_18_12,pixel_right_18_13,pixel_right_18_14,pixel_right_18_15,pixel_right_18_16,pixel_right_18_17,pixel_right_18_18,pixel_right_18_19,pixel_right_19_00,pixel_right_19_01,pixel_right_19_02,pixel_right_19_03,pixel_right_19_04,pixel_right_19_05,pixel_right_19_06,pixel_right_19_07,pixel_right_19_08,pixel_right_19_09,pixel_right_19_10,pixel_right_19_11,pixel_right_19_12,pixel_right_19_13,pixel_right_19_14,pixel_right_19_15,pixel_right_19_16,pixel_right_19_17,pixel_right_19_18,pixel_right_19_19
necesitaba,"[[0, 0, 0, 0, 0], [0, 0, 0, 0, 0], [0, 0, 0, 0, 0], [0, 0, 0, 0, 0], [0, 0, 0, 0, 0]]","[[0, 1, 1, 0, 0], [0, 1, 1, 0, 0], [0, 1, 1, 0, 0], [0, 1, 1, 0, 0], [0, 1, 0, 0, 0]]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
